1586;"Общество с ограниченной ответственностью ""Медэксперт Плюс"""
1587;Государственное бюджетное учреждение здравоохранения города Москвы «Научно-практический центр специализированной медицинской помощи детям  имени В.Ф. Войно-Ясенецкого Департамента здравоохранения города Москвы»
1588;Муниципальное бюджетное учреждение здравоохранения Центральная районная больница имени заслуженного врача РФ В.Ф. Долгополова Выселковского района Краснодарского края
1589;Муниципальное бюджетное учреждение здравоохранения «Кущевская центральная районная больница»
1590;Государственное бюджетное учреждение здравоохранения Калининградской области «Центральная городская клиническая больница»
1591;Государственное бюджетное учреждение здравоохранения Калининградской области «Городская клиническая больница скорой медицинской помощи»
1592;Общество с ограниченной ответственностью «Медицинский центр «ИтаноМед»
1593;Общество с ограниченной ответственностью «КЛИНИКА СОВРЕМЕННОЙ МЕДИЦИНЫ ДОКТОРА БОГОРОДСКОЙ»
1594;федеральное государственное бюджетное учреждение «Национальный медицинский исследовательский центр фтизиопульмонологии и инфекционных заболеваний» Министерства здравоохранения Российской Федерации
1595;Общество с ограниченной ответственностью «ЭосМЕД»
1596;"Казенное учреждение Чувашской Республики ""Республиканский противотуберкулезный диспансер"" Министерства здравоохранения Чувашской Республики"""
1597;краевое государственное бюджетное учреждение здравоохранения «Красноярская межрайонная клиническая больница № 20 имени                                И.С. Берзона»
1598;Областное государственное бюджетное учреждение здравоохранения «Костромской онкологический диспансер»
1599;бюджетное учреждение здравоохранения Омской области «Городская больница № 3»
1600;Санкт-Петербургское государственное бюджетное учреждение здравоохранения «Психиатрическая больница № 1 им. П.П. Кащенко»
1601;"Закрытое акционерное общество ""Оптимедсервис"""
1602;Государственное бюджетное учреждение здравоохранения «Республиканский онкологический диспансер» Министерства здравоохранения Республики Северная Осетия-Алания
1603;Государственное бюджетное учреждение здравоохранения «Тульский областной онкологический диспансер»
1604;Бюджетное учреждение здравоохранения Омской области «Клинический онкологический диспансер»
1605;Общество с ограниченной ответственностью Медицинский центр «Медпроф»
1606;Общество с ограниченной ответственностью «Лечебно-диагностический центр «Верис»
1607;Государственное бюджетное учреждение здравоохранения «Самарский областной клинический противотуберкулезный диспансер имени                        Н.В. Постникова»
1608;"Общество с ограниченной ответственностью ""Центр респираторной медицины"""
1609;Общество с ограниченной ответственностью «Клиника эстетической медицины и лазерных технологий»
1610;Государственное бюджетное учреждение здравоохранения города Москвы «Московский многопрофильный  центр паллиативной помощи Департамента здравоохранения города Москвы»
1611;Общество с ограниченной ответственностью «Практическая Неврология»
1612;"Общество с ограниченной ответственностью ""МК-Мед"""
1613;Общество с ограниченной ответственностью «Тонус»
1614;Общество с ограниченной ответственностью «Офтальмологическая клиника инновационных технологий»
1615;Бюджетное учреждение Чувашской Республики «Городская клиническая больница № 1» Министерства здравоохранения Чувашской Республики
1616;Закрытое акционерное общество «Клиника восстановительной интервенционной неврологии и терапии «НейроВита»
1617;Общество с ограниченной ответственностью Центр традиционной медицины «Желтый Император»
1618;Общество с ограниченной ответственностью «Клинический институт репродуктивной медицины»
1619;Общество с ограниченной ответственностью «Центральный институт ботулинотерапии и актуальной неврологии»
1620;"Федеральное государственное бюджетное учреждение ""Федеральный центр сердечно-сосудистой хирургии"" Министерства здравоохранения Российской Федерации"" (г. Красноярск)"
1621;"Негосударственное учреждение здравоохранения ""Отделенческая клиническая больница на станции Краснодар открытого акционерного общества ""Российские железные дороги"""
1622;Акционерное общество фармацевтическое научно-производственное предприятие «Ретиноиды»
1623;"Санкт-Петербургское государственное бюджетное учреждение здравоохранения ""Городская поликлиника № 24"""
1624;Бюджетное учреждение здравоохранения Омской области «Инфекционная клиническая больница № 1 имени Далматова Д.М.»
1625;государственное бюджетное учреждение здравоохранения Ставропольского края «Ставропольская краевая клиническая больница»
1626;"Общество с ограниченной ответственностью ""ОЛЛА-МЕД"""
1627;"Государственное бюджетное учреждение здравоохранения  Кемеровской области ""новокузнецкая городская клиническая больница № 2 Святого великомученика Георгия Победоносца"""
1628;Государственное автономное учреждение здравоохранения  «Энгельсская городская клиническая больница № 1»
1629;Общество с ограниченной ответственностью «СТРАТЕГИЧЕСКИЕ МЕДИЦИНСКИЕ СИСТЕМЫ»
1630;Государственное бюджетное учреждение здравоохранения «Областная клиническая больница № 2»
1631;Государственное казенное учреждение здравоохранения Ленинградский областной психоневрологический диспансер
1632;Областное государственное автономное учреждение здравоохранения «Областная детская больница»
1633;Общество с ограниченной ответственностью «Нейроклиника»
1634;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНИКА ГЕНЕЗИС"""
1635;"Федеральное бюджетное учреждение здравоохранения ""Медико-санитарная часть № 52"" Федерального медико-биологического агентства"
1636;государственное бюджетное учреждение здравоохранения Московской области «Московский областной клинический противотуберкулезный диспансер»
1637;государственное областное бюджетное учреждение здравоохранения «Новгородская областная инфекционная больница»
1638;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 52 Департамента здравоохранения города Москвы»
1639;Общество с ограниченной ответственностью «ОРТОДОНТ-ЦЕНТР»
1640;федеральное государственное бюджетное образовательное учреждение высшего образования «Приволжский  исследовательский медицинский университет» Министерства здравоохранения Российской Федерации
1641;бюджетное учреждение здравоохранения Омской области «Клиническая медико-санитарная часть № 7»
1642;областное государственное бюджетное учреждение здравоохранения «Онкологический диспансер»
1643;Общество с ограниченной ответственностью «Ментор Клиник»
1645;Общество с ограниченной ответственностью «Центр Семейной Медицины»
1646;Общество с ограниченной ответственностью «Клиника онкоиммунологии и цитокинотерапии»
1647;Общество с ограниченной ответственностью «Эс Эй Ричи»
1648;Государственное бюджетное учреждение здравоохранения Республики Башкортостан Городская клиническая больница № 10 города Уфа
1649;областное государственное бюджетное учреждение здравоохранения «Городская больница № 2 г. Белгорода»
1650;областное государственное бюджетное учреждение здравоохранения «Яковлевская центральная районная больница»
1651;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 212 Департамента здравоохранения города Москвы»
1652;Общество с ограниченной ответственностью «Академическая клиника «Династия»
1653;федеральное государственное автономное образовательное учреждение высшего образования «Российский национальный исследовательский медицинский университет имени Н.И. Пирогова» Министерства здравоохранения Российской Федерации
1654;Санкт-Петербургское государственное бюджетное стационарное  учреждение  социального обслуживания «Психоневрологический интернат № 9»
1655;Федеральное бюджетное учреждение науки «Казанский научно-исследовательский институт эпидемиологии и микробиологии» Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека
1656;Государственное бюджетное учреждение здравоохранения Свердловской области «Арамильская городская больница»
1657;Частное учреждение здравоохранения «Больница «РЖД – Медицина» города Брянск»
1658;"Общество с ограниченной ответственностью ""Кардиоцентр ""Черная речка"""
1659;Государственное бюджетное учреждение здравоохранения «Областная  клиническая больница №3»
1660;Государственное учреждение здравоохранения «Тульская областная клиническая больница № 2 им. Л.Н. Толстого»
1661;Общество с ограниченной ответственностью «МЕДИЦИНСКАЯ КЛИНИКА»
1662;федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный университет»
1663;Негосударственное учреждение здравоохранения «Дорожный центр восстановительной медицины и реабилитации открытого акционерного общества «Российские железные дороги»
1664;Общество с ограниченной ответственностью «Медэкспресс-сервис»
1665;Общество с ограниченной ответственностью «ЭМСИПИ-Медикейр»
1666;"Государственное бюджетное учреждение здравоохранения города Москвы ""Городская поликлиника № 201 Департамента здравоохранения города Москвы"""
1667;государственное бюджетное учреждение здравоохранения Новосибирской области «Госпиталь ветеранов войн № 3»
1668;Общество с ограниченной ответственностью «ЭкоМед»
1669;Общество с ограниченной ответственностью Медицинский центр «ДИАГНОСТИКА»
1670;Общество с ограниченной ответственностью «Внимание и забота»
1671;Федеральное государственное учреждение здравоохранения «Клиническая больница № 85 Федерального медико-биологического агентства»
1672;Закрытое акционерное общество «Санаторий «Черная речка»
1673;Муниципальное бюджетное учреждение здравоохранения города Сочи «Городская больница № 5»
1674;"Общество с ограниченной ответственностью ""Цефалголог"""
1675;Общество с ограниченной ответственностью «Экс севен клиникал ресеч»
1676;Общество с ограниченной ответственностью «Личный доктор»
1677;Общество с ограниченной ответственностью «Новая клиника «АБИА»
1678;негосударственное учреждение здравоохранения «Отделенческая больница на станции Белгород открытого акционерного общества «Российские железные дороги»
1679;Общество с ограниченной ответственностью «Диагностический центр «Энерго»
1680;Общество с ограниченной ответственностью «Лечебно-диагностический центр Международного института биологических систем имени                    Сергея Березина»
1681;государственное автономное учреждение здравоохранения «Республиканская клиническая больница им. Н.А. Семашко» Министерства здравоохранения Республики Бурятия
1682;государственное бюджетное клиническое учреждение здравоохранения Ярославской области «Центральная городская больница»
1683;Общество с ограниченной ответственностью «ТРЁХГОРКА МЕДИЦИНА»
1684;Общество с ограниченной ответственностью «Наука»
1685;федеральное государственное бюджетное образовательное учреждение высшего  образования «Саратовский государственный медицинский университет имени В.И. Разумовского» Министерства здравоохранения Российской Федерации
1686;Государственное учреждение здравоохранения «Липецкий областной наркологический диспансер»
1687;Общество с ограниченной ответственностью «Клиника «ОсНова»
1688;Общество с ограниченной ответственностью «Косметология на Васильевском»
1689;Государственное бюджетное учреждение здравоохранения Республики Мордовия «Мордовская республиканская центральная клиническая больница»
1690;Общество с ограниченной ответственностью Поликлинический центр «Будь здоров!» (ООО ПЦ «Будь здоров!»)
1691;Общество с ограниченной ответственностью «Виталиния-М»
1692;Государственное автономное учреждение Республики Саха (Якутия) «Республиканская больница № 1-Национальный центр медицины»
1693;Государственное казенное учреждение здравоохранения «Краевая клиническая психиатрическая больница имени В.Х. Кандинского»
1694;Санкт-Петербургское государственное бюджетное учреждение здравоохранения «Госпиталь для ветеранов войн»
1695;Общество с ограниченной ответственностью «Мед Арт»
1696;бюджетное учреждение здравоохранения Воронежской области «Воронежская городская клиническая больница скорой медицинской помощи № 10»
1697;Государственное бюджетное учреждение здравоохранения Республики Коми «Коми республиканская клиническая больница»
1698;Общество с ограниченной ответственностью «Медицинский центр «Нова Вита»
1699;Общество с ограниченной ответственностью «НОРМОДЕНТ-ЦЕНТР»
1700;Общество с ограниченной ответственностью «Лечебно-консультативный стоматологический центр «Эксклюзив»
1701;государственное бюджетное учреждение здравоохранения Ставропольского края «Краевой эндокринологический диспансер»
1702;Областное бюджетное учреждение здравоохранения «Областная клиническая наркологическая больница» комитета здравоохранения Курской области
1703;Санкт-Петербургское государственное бюджетное учреждение здравоохранения «Городская больница Святого Праведного Иоанна Кронштадтского»
1704;Общество с ограниченной ответственностью совместное предприятие диагностический центр «Биотерм»
1705;"Общество с Ограниченной Ответственностью ""Клиника УЗИ 4Д"""
1706;Федеральное государственное бюджетное учреждение здравоохранения «Центральная детская клиническая больница Федерального медико-биологического агентства»
1707;Федеральное бюджетное учреждение науки «Нижегородский научно-исследовательский институт гигиены и профпатологии» Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека
1708;Федеральное государственное бюджетное научное учреждение «Федеральный научно-клинический центр реаниматологии и реабилитологии»
1709;Государственное бюджетное учреждение здравоохранения Республики Карелия «Республиканская больница им. В.А. Баранова»
1710;"Общество с ограниченной ответственность ""МЕДИКА"""
1711;Общество с ограниченной ответственностью «Клиника Дружковых»
1712;Федеральное государственное бюджетное учреждение «Центральный научно-исследовательский институт стоматологии и челюстно-лицевой хирургии» Министерства здравоохранения и социального развития Российской Федерации
1713;Федеральное государственное бюджетное учреждение «1409 Военно-морской клинический госпиталь» Министерства обороны Российской Федерации
1714;Кировское областное государственное клиническое бюджетное учреждение здравоохранения «Центр кардиологии и неврологии»
1715;"Общество с ограниченной ответственностью  ""Современная Медицинская Служба""СтомаМедСервис+"""
1716;Общество с ограниченной ответственностью «Медицинская Клиника «НАКФФ»
1717;федеральное государственное автономное образовательное учреждение высшего образования «Белгородский государственный национальный исследовательский университет» (ФГАОУ ВО «Белгородский государственный национальный исследовательский университет», НИУ «БелГУ»)
1718;Государственное бюджетное учреждение здравоохранения «Самарская областная клиническая психиатрическая больница»
1719;"Общество с ограниченной ответственностью  ""Тентанда Виа"""
1720;Общество с ограниченной ответственностью «Арс Медика Центр»
1721;"Общество с ограниченной ответственностью ""АнтМед"""
1722;Общество с ограниченной ответственностью «ОРИС МЕД»
1723;Общество с ограниченной ответственностью «ОРИС-ВИДНОЕ»
1724;Общество с ограниченной ответственностью «Фирма ОРИС»
1725;Общество с ограниченной ответственностью «Орис ПРОФ»
1726;Общество с ограниченной ответственностью «Клиникал Трайлс»
1727;краевое государственное бюджетное учреждение здравоохранения «Диагностический центр Алтайского края»
1728;государственное бюджетное учреждение здравоохранения Московской области «Подольская городская клиническая больница»
1729;Общество с ограниченной ответственностью «Центр медицинских консультаций и исследований -ПРАКТИКА»
1730;"Общество с ограниченной ответственностью ""Инкерман"""
1731;федеральное государственное бюджетное образовательное учреждение высшего образования «Ижевская государственная медицинская академия» Министерства здравоохранения Российской Федерации
1732;Общество с ограниченной ответственностью «Серта Клиник»
1733;государственное бюджетное учреждение здравоохранения Ярославской области «Клиническая больница № 3»
1734;Государственное бюджетное учреждение здравоохранения города Москвы “Центр патологии речи и нейрореабилитации Департамента здравоохранения города Москвы”
1735;Федеральное государственное бюджетное учреждение «Федеральный Сибирский научно-клинический центр Федерального медико-биологического агентства»
1736;"Санкт-Петербургское государственное бюджетное учреждение здравоохранения ""Городская наркологическая больница"""
1737;"Общество с ограниченной ответственностью ""ПРАКСИС"""
1738;федеральное государственное автономное образовательное учреждение высшего образования «Северо-Восточный федеральный университет имени М.К. Аммосова»
1739;Государственное бюджетное учреждение здравоохранения Тверской области «Тверская станция скорой медицинской помощи»
1740;Кировское областное государственное бюджетное учреждение здравоохранения «Кировский областной наркологический диспансер»
1741;Общество с ограниченной ответственностью «ПолиКлиника ЭКСПЕРТ»
1742;Общество с ограниченной ответственностью «Бутово Медицина»
1743;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени М.П. Кончаловского Департамента здравоохранения города Москвы»
1744;Государственное бюджетное учреждение здравоохранения Тверской области «Торжокская центральная районная  больница»
1745;Государственное бюджетное учреждение здравоохранения «Городская клиническая больница № 1»
1746;Общество с ограниченной ответственностью «Клинический центр № 7»
1747;Общество с ограниченной ответственностью «Центр амбулаторного гемодиализа Архангельск»
1748;Общество с ограниченной ответственностью «Гранат МЦ»
1749;федеральное государственное бюджетное учреждение «Государственный научно-исследовательский испытательный институт военной медицины» Министерства обороны Российской Федерации»
1750;Государственное бюджетное учреждение здравоохранения Республиканский медико-генетический центр
1751;Общество с ограниченной ответственностью «ЕвроСитиКлиник»
1752;Общество с ограниченной ответственностью «Сантерра»
1753;Федеральное бюджетное учреждение науки «Екатеринбургский медицинский-научный центр профилактики и охраны здоровья рабочих промпредприятий» Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека
1754;государственное бюджетное клиническое учреждение здравоохранения Ярославской области «Ярославская областная психиатрическая больница»
1755;Государственное учреждение здравоохранения «Тульский областной противотуберкулезный диспансер № 1»
1756;Санкт-Петербургское государственное бюджетное учреждение здравоохранения «Городской кожно-венерологический диспансер»
1757;"Общество с ограниченной ответственностью ""ПрофиДерм"""
1758;Общество с ограниченной ответственностью Центр здоровья «Доктор +»
1759;Общество с ограниченной ответственностью «Нефролайн-Урал»
1760;Общество с ограниченной ответственностью «Научно-клинический консультативный центр аллергологии и иммунологии»
1761;Государственное бюджетное учреждение здравоохранения Республики Карелия «Республиканская психиатрическая больница»
1762;Государственное автономное учреждение Ростовской области «Областной консультативно-диагностический центр»
1763;Общество с ограниченной ответственностью «Медицинский центр женского здоровья»
1764;Общество с ограниченной ответственностью «Надежда»
1765;Государственное бюджетное учреждение здравоохранения Псковской области «Псковский областной клинический онкологический диспансер»
1766;Акционерное общество «Ситилаб»
1767;Общество с ограниченной ответственностью «НОВОСИБИРСКИЙ ГАСТРОЦЕНТР»
1768;Общество с ограниченной ответственностью «Клиника Звёздная»
1769;"Общество с ограниченной ответственностью ""РОДОС"""
1770;федеральное государственное бюджетное образовательное учреждение высшего образования «Тверской государственный медицинский университет» Министерства здравоохранения Российской Федерации
1771;государственное автономное учреждение здравоохранения Республиканский клинический психотерапевтический центр Министерства здравоохранения Республики Башкортостан
1772;бюджетное учреждение здравоохранения Воронежской области «Воронежский областной клинический онкологический диспансер»
1773;государственное бюджетное учреждение здравоохранения Ярославской области «Клиническая больница № 2»
1774;Государственное бюджетное учреждение здравоохранения города Москвы «Консультативно-диагностическая поликлиника № 121 Департамента здравоохранения города Москвы»
1775;Общество с ограниченной ответственностью «Медицинская Организация «Оптик-Центр»
1776;Общество с ограниченной ответственностью «Сигма Балтия Фуд»
1777;Филиал компании с ограниченной ответственностью «Хадасса Медикал ЛТД»
1778;Общество с ограниченной ответственностью «Клиника «Город Здоровья»
1779;Государственное автономное учреждение здравоохранения «Городская клиническая больница № 7» г. Казани
1780;Государственное учреждение здравоохранения Областной клинический онкологический диспансер
1781;государственное бюджетное учреждение здравоохранения Ярославской области «Клиническая больница имени Н.А. Семашко»
1782;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская клиническая больница №13 имени Н.Ф. Филатова Департамента здравоохранения города Москвы»
1783;Городская больница акционерное общество «Медицинский центр»
1784;федеральное государственное бюджетное учреждение «Объединенная больница с поликлиникой» Управления делами Президента Российской Федерации
1785;"Общество с ограниченной ответственностью  ""ПЭТ-Технолоджи Балашиха"""
1786;Общество с ограниченной ответственностью «Уфа Медицина»
1787;Общество с ограниченной ответственностью «МЕДСКАН»
1788;Государственное бюджетное учреждение здравоохранения «Клиническая больница № 6 имени Г.А. Захарьина»
1789;Общество с ограниченной ответственностью «Медсанчасть № 14»
1790;Общество с ограниченной ответственностью «ЭпиЦентр»
1791;Государственное бюджетное учреждение здравоохранения Московской области «Люберецкая областная больница»
1792;Кировское областное государственное клиническое бюджетное учреждение здравоохранения ««Больница скорой медицинской помощи»
1794;Общество с ограниченной ответственностью «Московская академическая клиника ЭКО»
1795;Государственное автономное учреждение здравоохранения Тюменской области «Многопрофильный консультативно-диагностический центр»
1796;бюджетное учреждение здравоохранения Омской области «Клинический противотуберкулезный диспансер № 4»
1797;Общество с ограниченной ответственностью «ПЭТ-Технолоджи Подольск»
1798;Общество с ограниченной ответственностью «Клиника головной боли»
1799;Открытое акционерное общество «Клинико-диагностический центр «Евромедсервис»
1800;федеральное государственное бюджетное учреждение «Федеральный центр цереброваскулярной патологии и  инсульта» Министерства здравоохранения Российской Федерации
1801;государственное бюджетное учреждение здравоохранения Ярославской области «Ростовская центральная районная больница»
1802;Государственное бюджетное учреждение города Москвы «Станция скорой и неотложной медицинской помощи им. А.С. Пучкова» Департамента здравоохранения города Москвы
1803;Общество с ограниченной ответственностью «Клиника ОсНова-Дети»
1804;Общество с ограниченной ответственностью «Казанский Гомеопатический Центр»
1805;Общество с ограниченной ответственностью «Медикал Клаб Консилиум»
1806;Частное учреждение здравоохранения «Центральная клиническая больница «РЖД-Медицина»
1807;государственное бюджетное учреждение здравоохранения «Волгоградский областной клинический кожно-венерологический диспансер»
1808;Государственное бюджетное учреждение здравоохранения Ставропольского края «Городская клиническая больница № 2» города  Ставрополя
1809;Государственное автономное  учреждение здравоохранения  «Госпиталь  для ветеранов войн» г. Казани
1810;государственное учреждение здравоохранения «Саратовская городская клиническая больница № 8»
1811;Общество с ограниченной ответственностью «Центр современной педиатрии»
1812;Общество с ограниченной ответственностью «Клиника доктора Назарова»
1813;Общество с ограниченной ответственностью «Медицинский центр «Капитал-Полис»
1814;Общество с ограниченной ответственностью «Вера-Мед»
1815;Общество с ограниченной ответственностью «Институт репродуктивной медицины»
1816;Медицинское частное учреждение дополнительного профессионального образования «Клиника Медекс Кострома»
1817;государственное бюджетное учреждение здравоохранения Ярославской области «Ярославская областная клиническая туберкулезная больница»
