МКУ «Горстройзаказчик»;2320139855;Директор Яроха Алексей Степанович;354000, Краснодарский край, г.Сочи, ул.Навагинская, 9;;gorstroizakazchek@mail.ru;(8622) 641328
ООО «ЮСИ Кубань»;2312169408;Генеральный директор Павлов Алексей Алексеевич;350901, Краснодарский край, г.Краснодар, ул.Восточно-Кругликовская, д.38;;;(861) 2772323
ООО «БЛАГОУСТРОЙСТВО»;2636051830;Директор Зацепин Александр Павлович;355047, Ставропольский край, г.Ставрополь, ул.Октябрьская, 194;;"blago26stav@mail.ru ; yurist@risna.ru";(8652) 396033
ООО «СПЕЦАКВАСТРОЙ»;2320145190;Генеральный директор Филимонов Максим Владимирович;354065, Краснодарский край, г.Сочи, ул.Гагарина, 72;www.sas-yug.ru;sas-fmv@mail.ru;(862) 2982913
ЗАО «КубаньИнвест»;2308133173;Генеральный директор Пономарев Александр Александрович;350051, Краснодарский край, г.Краснодар, ул.Шоссе Нефтяников, 32/34;www.kubinvest.ru;kubvest@mail.ru;(861) 9922133
ООО ООО «Европа-Инвест»;2310101972;Генеральный директор Петин Михаил Семенович;350062, Краснодарский край, г.Краснодар, ул.Каляева, 263;;;(861) 2211553
ЗАО «Кубаньстройпроект»;2308071880;Генеральный директор Таратута Мария Гарниковна;350000, Краснодарский край, г.Краснодар, ул.Северная, 324;;sp21@sp21.net;(861) 2553689
ООО «Научно-Промышленное Объединение «СТРИМ»»;2315157986;Директор Денисов Андрей Леонидович;353900, Краснодарский край, г.Новороссийск, п.Абрау-Дюрсо;www.strim.ru;strim-yug@yandex.ru;(861) 2550504
ООО «АльфаСтрой»;2318033932.;Директор Сергеев Сергей Владимирович;354207, Краснодарский край, г.Сочи, ул.Фестивальная, д.42;;inex_a@mail.ru, s1976@mail.ru;(862) 262-01-17, 237-80-40
ООО «Технологии Комфорта»;2636042480;Директор Филиппов Александр Владимирович;355008, Ставропольский край, г.Ставрополь, Прикумский пер., 3;www.tkomfort.com;ofis@tkomfort.com;(8652) 285073
ООО «СТРОЙТЕРМОСЕРВИС»;2315115792;Директор Дервиш Альме Усеиновна;353902, Краснодарский край, г.Новороссийск, ул.Малоземельская, 15, кв. 39;www.stroytermoservis.ru;;(8617) 277373
ООО «АгроСпецМонтаж»;2308114879;Директор Бутвин Владимир Павлович;350000, Краснодарский край, г.Краснодар, ул.Калинина, 333;www.agrospecm.com;agro_spec_Montag@mail.ru;(861) 2745315
ООО Центр проектирования и экспертизы противооползневых работ;2320150619;Генеральный директор Пантелеева   Нэлли  Ильинична;354000, Краснодарский край, г.Сочи, ул.Конституции, 18, офис 322а;;nelly-sochi@mail.ru;(862) 2968728
"ООО ООО ""Стройсервис-М""";2315080652;Директор Санталов Александр Васильевич;353900, Краснодарский край, г.Новороссийск, пос.Цемдолина, ул.Промышленная, 5;;sservis-m@sovintel.ru;(8617) 607458
ООО «Тимашевскэлектромонтаж»;2353001690;Директор Коробкин Владимир Алексеевич;352705, Краснодарский край, Тимашевский район, г.Тимашевск, ул.Строителей, 1;;timtem@km.ru;(86130) 50098
ООО «Строй Ком Юг»;2310121626;Директор Попов Владимир Григорьевич;350020, Краснодарский край, г.Краснодар, ул.Дзержинского, д.8/2;;;(861) 2156335
ООО предприятие «Политекс»;2312057616;Директор Брыксин Владимир Борисович;350018, Краснодарский край, г.Краснодар, ул.Камвольная, 3/1;www.politeks-kr@yandex.ru;;(861) 2319393
МАУ «Славянский ОлимпСтрой»;2349029559;Руководитель Лахман Галина Алексеевна;353560, Краснодарский край, г.Славянск-на-Кубани, ул. Юных Коммунаров, 70;;siavupravstroi@mail.ru;(86146) 42586
ООО ДВ-Спецфундаментстрой;2502040850;Директор Ракша Валерий Николаевич;"690068, Приморский край, г.Владивосток, ул.Кирова, 25 ""Г""";;vlad_sfs@mail.ru;(4232) 537986
ИП Савенко Александр Евгеньевич;230906871040;;;;;(861) 2553181
ООО Стройнефтегаз-СМУ-1;2309106528;Генеральный директор Савушкин Сергей Геннадьевич;350007, Краснодарский край, г.Краснодар, ул.Захарова, 11;;;(861) 2677736
ООО ГарантТехСтрой;2635134667;Генеральный директор Копылов Андрей Анатольевич;355045, Ставропольский край, г.Ставрополь, ул.Пирогова, 37;;;(8652) 550400
ЗАО Система-Галс_Юг;7708523716;Генеральный директор Петров Сергей Леонидович;354057, Краснодарский край, г.Сочи, ул.Туапсинская, 21;;info@sistema-hals-s.ru;(862) 2902400
ООО «Олимпочистсервис»;2320160014;Директор Закинян Размик Сергеевич;354000, Краснодарский край, г. Сочи, Курортный проспект, д. 18, оф. 214;;ooo_raztan_@bk.ru;(862) 2608169
ООО «СМУ-1 Краснодар»;2308156438;Директор Клещенко Юрий Александрович;350020, Краснодарский край, г.Краснодар, ул. Дзержинского, 8;;;(861) 2001784
ООО «СУ-1 «ЮСИ Кубань»;2312173323;Директор Гребеньков Александр Сергеевич;350072, Краснодарский край, г. Краснодар, ул. 40 лет Победы, д.144, корпус 4;;nv_ka@mail.ru;8(962) 4407611
ООО «Престиж-Монтаж»;2312173394;Генеральный директор Мягченко Валерий Анатольевич;350018, Краснодарский край, г.Краснодар, ул. Сормовская, 5, корп.7, оф. 812;;;8(962) 4407611
ООО «ДИЗАЙНСТРОЙСЕРВИС»;2320003798;Генеральный директор Цыбанев Александр Викторович;354068, Краснодарский край, г.Сочи, ул.Донская, 11/1;;dstrois@mail.ru;(862) 2693586
ООО «ПСК»;2311110112;Директор Лазарев Вячеслав Исаевич;350031, Краснодарский край, г.Краснодар, пос. Берёзовый, 37/4;zavodomps.ru;mpssm@mail.ru;(861) 2773706
ООО « РегионСтройИнвест»;2320165020;Директор Басанов Андрей Платонович;354057, Краснодарский край, г.Сочи, ул. Туапсинская, д.21, офис 21;;rsinvest@mail.ru, buh@regionsi.ru;(8622) 338397
ООО «КМУС-2-ТЭО»;2308170111;Директор Лапатин Юрий Александрович;350000, Краснодарский край, г.Краснодар, ул.Рашпилевская, 49;;kmus2teo@mail.ru;(861) 2620546
ООО «Монолит-Юг-Строй»;2311113709;Директор Мерякри Игорь Владимирович;"350072, Краснодарский край, г.Краснодар, ул.Тополиная, д.3 ""А""";;monolit_ug_stroy@mail.ru;8(918) 2315152
ООО «Новороснефтесервис»;2315117260;Генеральный директор Трунов Алексей Александрович;353960, Краснодарский край, г. Новороссийск, с. Кирилловка;www.novorosoil.ru;novorosoil@novorosoil.ru;(8617) 672380
ООО «Инвест-Юг»;2304047710;Генеральный директор Корнилова Марина Викторовна;353468. Краснодарский край, г. Геленджик, с. Архипо-Осиповка, ул. Ленина, д. 101;;invest_yug@mail.ru;(86133) 24560
ООО «Стройиндустрия»;2315020597;Генеральный директор Атальян Сергей Владимирович;353907, Краснодарский край, г. Новороссийск, ул. Анапское шоссе, 87;www.stroyindustriya.info;stroyindustriya77@yandex.ru;(8617) 670545
ООО «ПСФ «Регион-Н»;2636800398;Директор Новицкий Александр Валерьевич;355029, Ставропольский край, г.Ставрополь, пр. Кулакова, 15и;;region-n@inbox.ru;(8652) 230697
ООО «РЦР»;2315099068;Генеральный директор Колосов Андрей Михайлович;353901, Краснодарский край, г. Новороссийск, ул. Сакко и Ванцетти, д. 23;;NCR2004@mail.ru;(8617) 602756
ООО «Дороги Кубани»;2348022046;Директор Кобелев Александр Александрович;353235, Краснодарский край, Северский район, п.Афипский, ул.Дорожная, 1;;;(861) 2686000
ООО «Стройресурс»;2348022014;Директор Бурыкин Сергей Николаевич;353240, Краснодарский край, Северский район, ст.Северская, ул.Южная, 1;;;(861) 2686000
ООО «Строитель»;2348022039;Директор Жученко Наталья Евгеньевна;353235, Краснодарский край, Северский район, п.Афипский, ул.Дорожная, 1;;;(861) 2686000
ООО «ССК»;2348022007;Директор Бурыкин Сергей Николаевич;353235, Краснодарский край, Северский район, п.Афипский, ул.Дорожная, 1;;;(861) 2686000
ООО «ЦЕНТР-ПРОЕКТ»;2312104055;Директор Каленик Алексей Николаевич;350075, Краснодарский край, г.Краснодар, ул. Старокубанская, 129;www.centrproekt.ru;info@center-proekt.ru, gulova05@mail.ru, sro.93@yandex.ru;(861) 2541970
КТ «Фамед Инжиниринг ГМбХ &КГ»;9909184866;Руководитель Йорг Айзольд;"1230, Австрийская республика, г.Вена, Штернгассе, 5;";www.vamed.com;joerg.eisold@vamed.com;(861) 2528769
ООО «ДомСтрой»;2329022925;Директор Черныховская Ольга Владимировна;352192, Краснодарский край, г.Гулькевичи, ул. Олимпийская, 10;;OOO-DomStroy@yandex.ru;(86160) 53303
ООО СУ ЮгСтройИнвест;2635803741;Генеральный директор Копылов Андрей Анатольевич;355045, Ставропольский край, г.Ставрополь, ул.Пирогова, д.37;www.26usi.ru;nv_ka@mail.ru;(8652) 550400, 551769
ООО «СУ-4 ЮгСтройИнвест»;2635803734;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул.Пирогова, д.37;;;(8652) 550400, 551769
МУП «Краснодар-2020»;2308172824;Директор Воронкин Владимир Николаевич;350051, Краснодарский край, г.Краснодар, ул. Рашпилевская, 343;;mup.krasnodar2020@mail.ru;(861) 2981082
ООО «Солинг»;2320163054;Директор Костылин Александр Васильевич;354065, Краснодарский край, г.Сочи, ул.Гагарина, д. 72/1;;info@terra-plus.ru;(862) 2688009
ООО «Партнер плюс»;2635801409;Генеральный директор Клочкова Людмила Леонидовна;355029, Ставропольский край, г.Ставрополь, ул.Индустриальная, 55;;;(8652) 550400
ООО «Стремление»;2311010735;Директор Шевцов Владимир Иванович;350000, Краснодарский край, г.Краснодар, ул. Красноармейская, 36;;office@ooostremlenie.ru;(861) 2749040, 2637757
ООО «СМП «Краснодар»;2310109940;Генеральный директор Клещенко Юрий Александрович;350020, Краснодарский край, г.Краснодар, ул.Промышленная, 8;;;(861) 2152306
ООО «СК «Донинфлот»;6162030320;Генеральный директор Беляева  Екатерина Сергеевна;344034, Ростовская область, г.Ростов-на-Дону, ул. Привокзальная, 4;;ooorost@mail.ru;(863) 2699857
ООО «ССМУ «Краснодар»;2309064660;Генеральный директор Клещенко Юрий Александрович;350020, Краснодарский край, г.Краснодар, ул.Дзержинского, 8;www.gksmu-krasnodar.ru;ssmu-krasnodar@yandex.ru, smy-krasnodar@mail.ru;(861) 2152305
ООО «Электромонтаж»;2312143449;Директор Сметанин Валерий Владимирович;350018, Краснодарский край, г.Краснодар, ул.Сормовская, 3;;elektromontag713@yandex.ru;(861) 2344496
ООО «ИНТЕРИНВЕСТ КОМПАНИ»;2320133370;Директор Смаилович Энес;354000, Краснодарский край, г.Сочи, ул.Роз, д.41, кв.18.;нет;alk-evyinter@mail.ru;(862) 5553333
ООО Электрострой;2311122051;Генеральный директор Олешкевич Валерий Борисович;350000, Краснодарский край, г.Краснодар, ул.Передовая, 66;;krasnodar-el-stroi@yandex.ru;(861) 2206961
ИП Марцен Валерий Иосифович;861501156699;;;;Stroiinvest2@mail.ru;8(918) 2493959
ООО «СФ «ЮгСтройИнвест»;2635806238;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул.Пирогова, 37;;;(8652) 550400
ООО «СтавТехСтрой»;2635806220;Генеральный директор Копылов Андрей Анатольевич;355045, Ставропольский край, г.Ставрополь, ул.Пирогова, 37;;;(8652) 550400
ООО «Бизнес-21 век»;2320101361;Директор Гагуа Давид Бухутиевич;354000, Краснодарский край, г.Сочи, Курортный  проспект, 87 А;;amayk@mail.ru;(862) 2964138
ООО «ЭМА»;2635806911;Директор Андрющенко Иван Викторович;355037, Ставропольский край, г.Ставрополь, ул.Мусоргского, 47г;;;(8652) 944704
ООО «КРЭС»;2337042160;Директор Байкова Ирина Валентиновна;353380, Краснодарский край, Крымский район, г.Крымск, ул.Вишневая, 2, оф.206;;kres.ltd@bk.ru;(86131) 42790
ООО «ЮГТРАССТРОЙ»;2635070558;Директор Чичян Каджик Рубенович;355008, Ставропольский край, г.Ставрополь, ул.Селекционная, 5/2;;dmd-sk@mail.ru;(8652) 947110
ООО «Оазис»;2319039260;Директор Лебедев Игорь Эдуардович;354057, Краснодарский край, г.Сочи, ул. Параллельная, д. 9.;;vera_podobasheva@clovergroup.ru;(862) 2613144
ООО «СУ-2 «ЮСИ Кубань»;2311140212;Директор Павлов Алексей Алексеевич;350028, Краснодарский край, г.Краснодар, ул.Восточно-Кругликовская, 26;;mail@usi23.ru;(861) 2772323
ООО «СЦ «Гавриш»;2337034402;Генеральный директор Гавриш Федор Сергеевич;353332, Краснодарский край, Крымский район, х.Новоукраинский, ул.Торговая, 5;;scgavrish@mail.ru;(86131) 51133
ООО «СК  «Илия»;2635812425;Директор Вендин Александр Дмитриевич;355035, Ставропольский край, г. Ставрополь, ул. Коломийцева, 21;;;(8652) 777374
ООО «СК Гарант»;2320203860;Директор Блонский  Кирилл  Александрович;354000, Краснодарский край, г.Сочи, ул. Пригородная, д. 6.;нет;skgarant2012@yandex.ru;(862) 2258633
ООО «Торговый дом «Черноморский»;2318029090;Генеральный директор Ромашков Владимир Анатольевич;354200, Краснодарский край, г.Сочи, ул.Одоевского, 87;;oootdch@gmail.com, oootdch@rambler.ru;(862) 2740041
ООО «ТЕЛЕН»;2315109950;Директор Суханов Владимир Анатольевич;353907, Краснодарский край, Новороссийск, ул. Щорса/Фурманова 8/15;www.telen.su;ksb@telen.su;(8617) 210013
ООО «СтавРегионСтрой»;2635811693;Генеральный директор Копылов Андрей Анатольевич;355045, Ставропольский край, г.Ставрополь, ул.Пирогова, 37;www/usi26.ru;nv_ka@mail.ru;(8652) 550400
ООО «СГ ЮгСтройИнвест»;2635811774;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул.Пирогова, 37;www.usi26.ru;nv_ka@mail.ru;(8652) 550400
ООО «НПК «Электрокомплекс»;2308189088;Генеральный директор Демченко Валерий Тимофеевич;350004, Краснодарский край, г.Краснодар, ул.Кропоткина, 50;;elkompl@mail.ru;(861) 2599758
АО «Пансионат «Камелия»;2319008696;Генеральный директор Гараев Владислав Рафаэльевич;354002, Краснодарский край, г-к.Сочи, Курортный проспект, д.89;http://kamelia-resort.ru_;info@kamelia-hotel.ru;(862) 2902400
ООО «СМУ-5 «Краснодар»;2308192186;Директор Клещенко Юрий Александрович;350020, Краснодарский край, г.Краснодар, ул. Дзержинского, 8;;smu-5kr@mail.ru;(861) 2156212
ООО «СМУ-8»;2318044395;Генеральный директор Матюнина Мария Анатольевна;354217, Краснодарский край, г.Сочи, п.Лазаревское, ул.Калараш, 127, офис 3.;нет;smu8@bk.ru;(862) 2704662
ООО «Кубань Девелопмент Групп»;2309109600;Президент Капирулин Михаил Яковлевич;350000, Краснодарский край, г.Краснодар, ул. Красная/им. Гоголя, 41,43,45/46;www/kdgroup.ru;info@kdgroup.ru;(861) 2749091
"ООО ООО ""ЧТС""";2352048463;Генеральный директор Юдин Евгений Геннадьевич;353535, Краснодарский край, Темрюкский район, п.Волна, ул.Таманская, 8;;E.Yudin@tamanneftegas.ru;(86148) 60950
ООО «СтройГрупп»;2311152105;Генеральный директор Дорохов Евгений Николаевич;350072, Краснодарский край, г.Краснодар, ул.40-летия Победы, 144, корп.4;;;(861) 2772323
АО «Ростовское»;6165155494;Генеральный директор Проскурин Сергей Владимирович;344010, Ростовская область, г.Ростов-на-Дону, ул. Уланская, д. 8а;www.oaorostovskoe.ru;rostovskoe@v-k-b.ru;(863) 2061215
ООО «Краснодар Экспертиза»;2312176370;Генеральный директор Тархова Нина Алексеевна;350058, Краснодарский край, г.Краснодар, ул.Старокубанская, 114;;info@k-expert.org;"(861) 202-02-05; 202-01-98; 202-02-09"
ООО «CУ - 5 «ЮгСтройИнвест»;2635808362;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул.Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО «Мега Строй Групп»;0107021765;Генеральный директор Гиш Аслан Азаматович;385130, Республика Адыгея, Тахтамукайский район, п.Энем, ул.Седина, 81;;Megastroygroup@mail.ru;(861) 2456788
ООО «Инжиниринговая Компания «Аврора»;2310168423;Генеральный директор Сигидин Андрей Сергеевич;350000, Краснодарский край, г.Краснодар, ул. Красноармейская, 36, литер Б, под/Б, над/Бб, этаж 7;;info.aurora@mail.ru;(861) 2240685,  2240692,  2240680
ООО «Стройкомплект»;2311157248;Директор Мягченко Валерий Анатольевич;350901, Краснодарский край, г.Краснодар, ул.Восточно-Кругликовская, 38;;;(861) 2746980
ООО «СтавКомСтрой»;2636806488;Директор Мануйлов Юрий Васильевич;355000, Ставропольский край, г.Ставрополь, пр. Кулакова, д.8, оф.222;;;(8652) 942162
ООО «Вариант»;2623801387;Директор Коновалов Денис Владимирович;356243, Ставропольский край, Шпаковский район, г.Михайловск, ул.Демидова, 206/2;www.trety-rim.ru;info@trety-rim.ru;(8652) 509510
ООО «Прогресс-Строй»;2635822409;Генеральный директор Копылов Андрей Анатольевич;355045, Ставропольский край, г. Ставрополь, ул. Пирогова, 37;www.usi26.ru;nv_ka@mail.ru;(8652) 550400
ООО «КОНТРФОРС»;2635822712;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г. Ставрополь, ул. Пирогова, 37.;www.usi26.ru;nv_ka@mail.ru;(8652) 550400
ООО « ПГС»;2315141640;Генеральный директор Иванов Виктор Иванович;353907, Краснодарский край, г. Новороссийск, ул. Анапское шоссе, д. 87;;;(8617) 670545
ООО «Строй Инфо Техно»;2310171497;Директор Егоркин Дмитрий Иванович;350020, Краснодарский край, г.Краснодар, ул.Одесская, 43;;Allabarkova@bk.ru;(861) 2537191, 2571066, 2571072
ООО «ИНЖЕНЕРНАЯ ЗАЩИТА»;2320215601;Директор Самарин  Игорь Алексеевич;129090, г.Москва, Малая Сухаревская площадь, д.3, пом.III, ком.1А;;amayk@mail.ru;(862) 2964139
ООО КВАРТАЛ-А;2320215513;Генеральный директор Щученко Дмитрий Александрович;354053, Краснодарский край, г.Сочи, ул.Плеханова, 9/4;НЕТ;kvartal_a@list.ru,  shuchencko.dmitry@yandex.ru;8(918) 3056986
ООО «Спецфундаментстрой»;7743888910;Генеральный директор Мусорин Виталий Геннадьевич;125315 г.Москва, проспект Ленинградский, дом 74, корпус 4, помещение VIII;;;(86141) 33414
ООО «Сити-Формат»;2636087956;Директор Добродеев Валерий Борисович;355008, Ставропольский край, г.Ставрополь, ул.Заводская 44/3;cfreklama.ru;565176@mail.ru;(8652) 239000
ООО «Брик Филд Строй»;2635124179;Генеральный директор Павлов Виктор Александрович;355042, Ставропольский край, г.Ставрополь, 1-й Параллельный проезд, 16;;brickfield@list.ru;(8652) 570262
ООО «СтавРесурс»;2635826040;Генеральный директор Копылов Андрей Анатольевич;355000, Ставропольский край, г.Ставрополь, ул.Пирогова, 37, оф.2;www.usi26.ru;nv_ka@mail.ru;(8652) 550400
ООО «Кубаньстройпром»;2311165993;Директор Морозов Денис Федорович;350901, Краснодарский край, г. Краснодар, ул. Восточно-Кругликовская, 38;www.23usi.ru;usi23@mail.ru;(861) 2772323
ООО «СУ-6 «ЮСИ»;2635812270;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г. Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО «Агро-плюс»;2635082472;Генеральный директор Альчаков Андрей Анатольевич;356140, Ставропольский край, г. Изобильный, ул. Транспортная, 4/3;;agroplus@agroplusind.ru;(86545) 76100
ООО «СМУ «ЮСИ»;2635826795;Генеральный директор Копылов Андрей Анатольевич;355000, Ставропольский край, г.Ставрополь, ул.Тухачевского, 20/3;;nv_ka@mail.ru;(8652) 550400
ООО «ОТЭКО-Портсервис»;2352039652;Генеральный директор Губинец Сергей Михайлович;353535, Краснодарский край, Темрюкский район, п.Волна, ул.Таманская, 8;www.oteko.ru;EPopova@oteko.ru;(86148) 6-09-63
ООО «ЮРСК»;2312210857;Генеральный директор Саркисьян Семён Леонидович;350061, Краснодарский край, г.Краснодар, ул. Мачуги, 66;;mail@ursk-k.ru;(861) 2630664
ООО «СТРОЙСЕРВИС»;2636808333;Директор Диджокас Андрус Антонио;355047, Ставропольский край, г.Ставрополь, ул.Октябрьская, 194;;yurist@risna.ru;(8652) 396033
ООО «ДСУ «Краснодар»;2310175646;Генеральный директор Клещенко Юрий Александрович;350059, Краснодарский край, г.Краснодар, ул. Тихорецкая, д.7/4;;;(861) 2152305
ИП Данелин Сергей Артемович;230504133082;;;;gknk51@mail.ru;8-989-277-9-277
ООО «ПРОТО-ОРИЕКС»;2320008531;Генеральный директор Джорджи Трайковски;354065, Краснодарский край, г.Сочи, ул. Красноармейская, д.37, кв.81;;proto-oriex@mail.ru;(862) 2647420
ООО «СКР»;2635829370;Директор Хуторной Иван Петрович;355029, Ставропольский край, г.Ставрополь, ул. Ленина,417;;stroykont26@mail.ru;(8652) 741313
ООО «Союз-8»;2635831883;Директор Неверов Вячеслав Васильевич;355042, Ставропольский край,  г.Ставрополь, ул.Пирогова, д.29;;soyuz8@bk.ru;(8652) 407708
ООО «Строительные решения»;2635829041;Генеральный директор Дорохин Денис Эдуардович;355000, Ставропольский край, г. Ставрополь, ул. Тухачевского, 20/6;;nv_ka@mail.ru;(8652) 550400
ООО «ОргСтрой»;2635829066;Генеральный директор Селихов Егор Алексеевич;355000, Ставропольский край, г. Ставрополь, ул. Пирогова, 37, офис 5;;nv_ka@mail.ru;(8652) 550400
ООО «ЮСМ»;2311180487;Директор Гребеньков Александр Сергеевич;350059, Краснодарский край, г. Краснодар, ул. Восточно-Кругликовская, 26, офис 11;;usi23@mail.ru;(861) 2752001
ООО «ОВК-Кубань»;2310134946;Директор Шумливый Андрей Олегович;350000, Краснодарский край, г.Краснодар, Базовская Дамба, 4;;skkuban@skkuban.net;(861) 2553184
ООО «Черноморский регион»;2315149985;Директор Квасов Роман Витальевич;"353912, Краснодарский край, г.Новороссийск, ул.Видова, д.1""А""";;z.rudenko@bk.ru;(8617) 61-16-45
ООО «КРЫМСТРОЙ»;9102030900;Директор Смоляков Константин Александрович;295034, Республика Крым, г.Симферополь, ул.Киевская, 77/4, офис 410;;ssmy-krasnodar@yandex.ru;(861) 2152305
ООО «СУ - 8 «ЮСИ»;2635816780;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО «КубаньСпецСтрой»;2311189514;Директор Морозов Денис Федорович;350901, Краснодарский край, г. Краснодар, ул. Восточно-Кругликовская, 26;;usi23@mail.ru;(861) 2772323
ООО «СтройТехМонтаж»;2311189521;Директор Дорохов Евгений Николаевич;350901, Краснодарский край, г. Краснодар, ул. Восточно-Кругликовская, 26;;usi23@mail.ru;(861) 2772323
ООО «ГидроСтройТехнологии СК»;2635208446;Директор Толчеев Роман Петрович;"355029, Ставропольский край, г.Ставрополь, проспект Кулакова, 13 ""д""";;Den-rozhin@yandex.ru;(8652) 560686
ООО «СУ - 9 «ЮСИ»;2635816772;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО «СУ - 10 «ЮСИ»;2635209640;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО «СУ-11 «ЮСИ»;2635209591;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО «Стройподряд»;2623025536;Директор Коновалов Денис Владимирович;356243, Ставропольский край, Шпаковский район, г.Михайловск, ул. Демидова, 206, 2;;pravo-rim@mail.ru, info@trety-rim.ru;(8652) 991758
ООО «Ключ Монтаж»;2635829122;Генеральный директор Суворкин Андрей Витальевич;355000, Ставропольский край, г.Ставрополь, ул. Пирогова, 37, офис 3;;nv_ka@mail.ru;(8652) 550400
ООО «Пламя»;2633000347;Директор Козлов Владимир Евгеньевич;355040, Ставропольский край, г.Ставрополь, ул. Доваторцев, 41 А;;plamya-2015@yandex.ru;(8652) 772283
ООО «Инженерные системы энергосбережения»;2635829411;Генеральный директор Богданов Дмитрий Александрович;355000, Ставропольский край, г.Ставрополь, ул. Тухачевского, 20, 6;;nv_ka@mail.ru;(8652) 550400
ООО «СтройТехноЮг»;2311200863;Директор Яковлев Николай Викторович;350028, Краснодарский край, г.Краснодар, ул. Восточно-Кругликовская, 26;www.usi23.ru;mail@usi23.ru;(861) 2752001
ООО «ГарантСтройСервис»;2311200870;Директор Щербина Дмитрий Алексеевич;350028, Краснодарский край, г.Краснодар, ул. Восточно-Кругликовская, 26;www.usi23.ru;mail@usi23.ru;(861) 2752001
ООО «Геосервис»;2635135879;Генеральный директор Павлов Иван Алексеевич;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО ИСК «Ника»;6165190185;Генеральный директор Баграмова Татьяна Алексеевна;344010, Ростовская область, г.Ростов-на-Дону, ул. Уланская, д. 8 а;;rostovskoe@v-k-b.ru;(863) 2061215
ООО «СтавСтройСеть»;2635215316;Директор Мануйлов Юрий Васильевич;355044, Ставропольский край, г.Ставрополь, Проспект Кулакова, 8, 227;;ccc.stv@yandex.ru;(8652) 315691
ООО «СУ-7 «ЮСИ»;2635812295;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО «СУ-12 «ЮСИ»;2635209633;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО «ЭСС»;2635218109;Директор Андрющенко Ангелина Александровна;355000, Ставропольский край, г. Ставрополь, ул.Мусоргского, 47, г;;Russia.lina@mail.ru;(962) 4506815
ООО «Сантехреммонтаж»;3444073824;Директор Василкова Лидия Васильевна;400117, Волгоградская область, г.Волгоград, бульвар 30-летия Победы, 39а;;gurukip@mail.ru;(8442) 546039
ООО «СтройПрогресс-Юг»;2311219991;Директор Япринцев Иван Юрьевич;350028, Краснодарский край, г.Краснодар, ул.Восточно-Кругликовская, д.26, оф.9;;mail@usi23.ru;(861) 2752001
ООО «Стройвектор»;2311221366;Директор Яковлев Николай Викторович;350028, Краснодарский край, г. Краснодар, ул. Восточно-Кругликовская, 26, 18;www.usi23.ru;mail@usi23.ru;(861) 2752001
ООО «ЭкспонентаМ»;2635222257;Директор Селихов Егор Алексеевич;355045, Ставропольский край, г.Ставрополь, ул. Тухачевского, 20, 3, 10;;nv_ka@mail.ru;(8652) 550400
ООО «СУ-14 «ЮСИ»;2635209665;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО «СУ-16 «ЮСИ»;2635213171;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО «СУ-15 «ЮСИ»;2635213132;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
ООО «СУ-18 «ЮСИ»;2635213140;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;;(8652) 550400
ООО «СУ-17 «ЮСИ»;2635213164;Генеральный директор Иванов Юрий Иванович;355045, Ставропольский край, г.Ставрополь, ул. Пирогова, 37;;nv_ka@mail.ru;(8652) 550400
