Общество с ограниченной ответственностью «ЭЛЕКТРОМОНТАЖ»;6658152613;Директор Семишев Владимир Петрович;620014, Свердловская область, г. Екатеринбург, ул. 8 Марта, д. 12а, оф. 613;elmont66.ru;elmont.ekt@mail.ru;(343) 310-32-43, 310-32-44, 372-01-70
Общество с ограниченной ответственностью «СК Партнер»;6672224860;Директор Дутлов Михаил Владимирович;620075, Свердловская область, г. Екатеринбург, ул. Малышева, д. 76, оф. 20;;sk.partner@mail.ru;(343) 344-17-99
Общество с ограниченной ответственностью «Торговая компания «УралИнвестСтрой»;6658302844;Директор Еремеев Евгений Владимирович;620149, Свердловская область, г. Екатеринбург, ул. Зоологическая, д. 9, оф. 208;;kapitel2006@e1.ru, uralin@e1.ru;(343) 221-00-79
Общество с ограниченной ответственностью «РОСТ-Фасад»;6604024380;Генеральный директор Ростилов Владимир Борисович;623700, Свердловская обл., г. Березовский, ул. Коммуны, д. 86;www.poct.ru;info@poct.ru;(345) 345-22-20
Общество с ограниченной ответственностью «Монтажавтоматика»;6660089856;Директор Якимов Виталий Павлович;620075, Свердловская область, г. Екатеринбург, ул. Первомайская, д. 44;;Deli90@mail.ru;(343) 355-43-65
Общество с ограниченной ответственностью «СтройМаркет»;7203213092;Директор Степанов Николай Иванович;620049, г. Екатеринбург, пер. Автоматики, д. 1, оф. 242;;stroymarket-09@e1.ru;(343) 379-00-67
Общество с ограниченной ответственностью Предприятие «Тепломонтаж»;6662076500;Директор Альтман Рафаэль Израилевич;620089,Свердловская область, г. Екатеринбург, ул. Луганская, д. 59;;Teplom2008@mail.ru;(343) 270-93-23
Общество с ограниченной ответственностью «Алюпласт»;6658132663;Директор Шагаев Алисолтан Джалевович;620102, Свердловская область, г. Екатеринбург, ул. Московская, д. 48;www.aluplast-ekb.ru;cinteb@mail.ru, aluplast-ekb@mail.ru;(343) 212-54-11
Общество с ограниченной ответственностью «Екатеринбургская электростроительная компания»;6674337192;Директор Колбасов Андрей Станиславович;620076, Свердловская область, г. Екатеринбург, ул. Походная, д. 69;;Dutlovev@mail.ru, avdonin.m@yandex.ru;(343) 325-92-80 (доб. 110)
Общество с ограниченной ответственностью «Дельта-комплект»;6670119891;Директор Клименко Эдуард Витальевич;620137, Свердловская область, г. Екатеринбург, ул. Сахалинская, д. 3, кв. 1а;;info@skvektor.com;(343) 216-01-16, 216-01-31
Общество с ограниченной ответственностью «ПРОМЖИЛСТРОЙ»;6672304057;Директор Лаврентьев Николай Андреевич;620100, Свердловская область, г. Екатеринбург, ул. Большакова, д. 15 а, оф. 35;;stroykom@ural.ru;(343) 257-01-29
Закрытое акционерное общество «Корпорация ЭСПА»;6660090227;Генеральный директор Анучин Игорь Валентинович;620075, Свердловская обл., г. Екатеринбург, ул. Тургенева, д. 28, к. 9;;espa@espa.su;(343) 344-90-29
Общество с ограниченной ответственностью «Центрстрой-2»;6658349514;Директор Васильев Кирилл Сергеевич;620034, Свердловская область, г. Екатеринбург, ул. Юмашева, д. 7;;centrstroy-3@mail.ru;(343) 353-16-04, 253-16-03
Общество с ограниченной ответственностью «Строй-Групп»;6672307629;Директор Кущ Владимир Васильевич;620075, Свердловская область, г. Екатеринбург, ул. Восточная, д. 68, оф. 304;;story-grupp-ek@rambler.ru;(343) 269-40-89
Общество с ограниченной ответственностью Специализированное механизированное предприятие «Актив»;6674115601;Директор Носанев Валерий Владимирович;620087, Свердловская область, г. Екатеринбург, ул. Самолетная, д. 2б;;smpaktiv@mail.ru;(343) 210-71-57
Общество с ограниченной ответственностью «Энергопромресурс»;6658227210;Директор Гревцев Сергей Николаевич;620149, Свердловская область, г. Екатеринбург, ул. Академика Бардина, д. 2,  корп. 1, кв. 83;;epr.ekb@yandex.ru;(343) 326-49-38, 326-49-05
Общество с ограниченной ответственностью «Уралэнергомонтаж»;6674227489;Директор Галевский Валерий Николаевич;620024, Свердловская область, г. Екатеринбург, ул. Бисертская, 4в, литер 3;;yazdmitrij@yandex.ru, sun23@mail.ru;(343) 383-13-81
Общество с ограниченной ответственностью «ЕвроСпецСтрой»;7202183180;Директор Сурова Елена Олеговна;625027, г. Тюмень, ул. 50 лет Октября, д. 36, корп. 1;;atlanti07@mail.ru, mary200786@mail.ru;(343) 350-15-18
Общество с ограниченной ответственностью «Корпорация «СтройЭнергоМонтаж»;6674348148;Директор Иванов Дмитрий Несторович;620076, Свердловская область, г. Екатеринбург, ул. Походная, д. 69, лит. А, оф. 13;;korp-sem@mail.ru;(343) 287-33-59
Общество с ограниченной ответственностью «Профтехстрой»;6664065687;Директор Евтеев Дмитрий Викторович;620075, Свердловская область, г. Екатеринбург, ул. Мамина-Сибиряка, д. 85, оф. 402;;dorognikova@e-complex.ru;(343) 211-72-00, 211-72-11
Общество с ограниченной ответственностью «Теплотехсервис»;6659162565;Директор Шабуров Андрей Петрович;620046, Свердловская область, г. Екатеринбург, ул. Артинская, д. 12В;;7511@k66.ru, 7511@mail.ru, 7511@r66.ru;(343) 352-00-77
Общество с ограниченной ответственностью «Исток-строй»;6673190170;Директор Осеев Александр Викторович;620030, Свердловская область, г. Екатеринбург, ул. Лучевая, д. 24;;istokstroy@yandex.ru, serge@istok-story.ru;(343) 371-43-77
Общество с ограниченной ответственностью «Строй.РУ»;6674234944;Директор Абсалямов Павел Мирдагаянович;620073, Свердловская область, г. Екатеринбург, ул. Крестинского, д. 44, оф. 404;;nikolaeva20087@gmail.com;(343) 253-59-65, 344-20-00
Общество с ограниченной ответственностью «Тепломонтаж»;6670184298;Директор Первунина Жанна Викторовна;620062, Свердловская область, г. Екатеринбург, ул. Первомайская, 82-65;;pervuninag@mail.ru;(343) 268-01-86, 268-01-40
Общество с ограниченной ответственностью «УралГрант»;6673207803;Генеральный директор Петров Евгений Анатольевич;620017, Свердловская область, г. Екатеринбург, ул. Бабушкина, д. 45, оф. 66;нет;mail@uralgrant.com, e.petrov@uralgrant.com;(343) 214-63-21
Общество с ограниченной ответственностью «Термо-С»;6670106370;Директор Голубцов Михаил Юрьевич;620137,Свердловская область, г. Екатеринбург, ул. Сулимова, д. 4, литер К, оф. 12 А;www.uraltermos.ru;marina701@abak.ur.ru, termos@abak.ur.ru;(343) 278-49-53
Общество с ограниченной ответственностью «Производственная компания «Тройка Оптима»;6671231550;Директор Тренина Ольга Борисовна;620075, Свердловская область, г. Екатеринбург, ул. Розы Люксембург, д. 32, оф. 3;;Treninao@mail.ru;(343) 355-15-49, 355-15-73
Общество с ограниченной ответственностью «Мера»;6672307957;Директор Никитин Евгений Александрович;620100, Свердловская область, г. Екатеринбург, Сибирский тракт, 12, литер А1;;Ne027@yandex.ru, ne@merask.ru, ss@merask.ru;(343) 379-38-14
Общество с ограниченной ответственностью Екатеринбургская строительная компания «Лига»;6658355229;Директор Пономарев Евгений Сергеевич;620028, Свердловская область, г. Екатеринбург, ул. Татищева, д. 92, оф. 10;;esk-liga@mail.ru;(343) 251-55-18
Общество с ограниченной ответственностью «Универсал Строй»;6670219913;Генеральный директор Гаджиев Ришад Катибович;620049, Свердловская область, г. Екатеринбург, ул. Софьи Ковалевской, д. 6, оф. 207;;u-stroy@e1.ru, u-stroy66@yandex.ru;(343) 278-12-22
Общество с ограниченной ответственностью Строительное управление «Урал-развитие»;6659059670;Директор Чутчева Евгения Викторовна;620142, Свердловская область, Екатеринбург, ул. Чапаева, д. 72, А, оф. 41;www.ural-razvitie.ru;ural-stroy2008@mail.ru;(343) 216-50-06, 287-02-47
Открытое акционерное общество «Центральный стадион»;6658197036;Генеральный директор Перфилов Виктор Александрович;620028, Свердловская область, г. Екатеринбург, ул. Репина, д. 5;;BirulinAV@sinara-group.com;(343) 229-33-00
Общество с ограниченной ответственностью «Управляющая компания «Верх-Исетская»;6658525880;Управляющий - индивидуальный предприниматель Бреславский Олег Юрьевич;620102, Свердловская область, г. Екатеринбург, ул. Посадская, д. 28 а, оф. 20;www.ukviz.ru;info@ukviz.ru, gavinovamm@ukviz.ru;(343) 270 88 01
Екатеринбургское муниципальное унитарное предприятие «Горсвет»;6658031030;Директор Петухов Николай Александрович;620149, Свердловская область, г. Екатеринбург, ул. Зоологическая, д. 5;;gorsvet-ekb@mail.ru,  gorsvet-ekb@mail.ru;(343) 240-51-22
Общество с ограниченной ответственностью «Управление по строительству коммерческой недвижимости»;6658190016;Директор Тарасов Николай Иванович;620043, Свердловская область, г. Екатеринбург, ул. Репина, д. 78, оф. 1;www.red-group.ru;sk-red@red-group.ru, shv@red-group.ru;(343) 234-33-56
Общество с ограниченной ответственностью «Строительная компания «Новые окна»;6673149326;Генеральный директор Набоких Александр Михайлович;620135, Свердловская область, г. Екатеринбург, пр. Космонавтов, д. 62, оф. 37;;almina@etel.ru;(343) 228-42-14, 228-44-58
Общество с ограниченной ответственностью «СК»;6674350757;Директор Стриганов Николай Михайлович;620902, Свердловская область, г. Екатеринбург, с. Горный Щит, ул. Центральная, д. 1;;sk2010@e1.ru, ck2206072@yandex.ru;(343) 220-60-72
Общество с ограниченной ответственностью «Производственная фирма «Техник»;6674147875;Директор Попов Евгений Михайлович;620109, Свердловская область, г. Екатеринбург, ул. Заводская, д. 45д, оф. 101;;telezhuk@mail.ru, pf_texnik@mail.ru, technic@astra;(343) 351-10-31
Общество с ограниченной ответственностью «Уралстальмонтаж»;6679086560;Директор Палицын Алексей Викторович;620130, Свердловская область, г. Екатеринбург, ул. Белинского, д. 222, оф. 2а;www.uralstm.com, ввв.уралстм.рф;uralstm@yandex.ru;(343) 379-01-00
Закрытое акционерное общество «Уралводопроводстрой»;6672163448;Генеральный директор Аванесов Самвел Григорьевич;620075, Свердловская область, г. Екатеринбург, ул. Энгельса, д. 19, оф. 3;;urresurs@mail.ru, urresurs@rambler.ru;(343) 350-23-44
Общество с ограниченной ответственностью Строительная компания «АРС-ремстрой»;6672315203;Генеральный директор Антонов Михаил Юрьевич;620028, Свердловская область, г. Екатеринбург, ул. Токарей, д. 24;;arsremstroy@yandex.ru;(343) 356-59-88, 219-94-79
Общество с ограниченной ответственностью «ФБС Панорама ЮГ»;6672246800;Директор Решетников  Игорь  Олегович;620030, Свердловская область, г. Екатеринбург, ул. Карьерная, д. 2, к. 900;;fbs@fbservice.ru;(343) 310-17-20, 310-17-21
Общество с ограниченной ответственностью «СеверСетьРазвитие»;8901021265;Директор Жеребцов Александр Иванович;620026, Свердловская область, г. Екатеринбург, ул. Куйбышева, д. 44;www.cupp.ru;cupp@cupp.ru,  eyriyan@cupp.ru;(343) 272-10-76.  359-63-69
Общество с ограниченной ответственностью «ЮниСтрой»;6670199463;Директор Высоцкий Артем Юрьевич;620137, Свердловская область, г. Екатеринбург, ул. Вилонова, д. 45/Е, оф. 45;;unistroy@e-sky.ru, artem010675@mail.ru;(343) 381-10-50
Общество с ограниченной ответственностью «Екатеринбургское ремонтно - строительное управление «КАПИТАЛЭНЕРГО»;6659142495;Директор Половодов Владимир Валентинович;620050, Свердловская область, г. Екатеринбург, ул. Минометчиков, д. 36, кв. 13;;kapitalenergo@e-sky.ru;(343) 310-41-46
Общество с ограниченной ответственностью «Строительная компания Развития»;6671220492;Директор Петухов Дмитрий Владимирович;620026, Свердловская область, г. Екатеринбург, ул. Куйбышева, д. 44;;sk@cupp.ru;(343) 359-63-68
Общество с ограниченной ответственностью «Абсолют»;6674325856;Директор Мостовщиков Кирилл Владимирович;620024, Свердловская область, г. Екатеринбург, ул. Симская, д. 1;www.e1okno.ru;info@al-e.ru, absolut66@mail.ru;(343) 295-85-47, 295-85-81
Закрытое акционерное общество «Элементы строительства»;6658359632;Генеральный директор Расулева Оксана Айратовна;620043, Свердловская область, г. Екатеринбург, ул. Репина, д. 95, оф. 301;;;(343) 216-97-92
Муниципальное казенное учреждение «Дирекция Единого Заказчика»;6601008647;Директор Панченко Татьяна Анатольевна;624600, Свердловская область, г. Алапаевск, ул. Софьи Перовской, д.13;;mudez_oks@mail.ru;(34346) 2-11-54, 2-12-57, 2-71-61
Общество с ограниченной ответственностью «Уралпрогресс»;6672219309;Директор Камбаров Геннадий Владимирович;620075, Свердловская обл., г. Екатеринбург, ул. Красноармейская, д. 10;;pavlov.a.p@mail.ru;(343) 379-57-10, 379-57-12
Общество с ограниченной ответственностью «Техноплюс»;6672257738;Директор Смолина Ольга Григорьевна;620075, Свердловская обл., г. Екатеринбург, ул. Красноармейская, д. 10;;pavlov.a.p@mail.ru;(343) 379-57-10, 379-57-12
Общество с ограниченной ответственностью «АТРИ»;6671288211;Директор Заварин Алексей Борисович;620014, Свердловская обл., г. Екатеринбург, ул. Добролюбова, д. 16;;atri@igstroy.ru;(343) 344-27-47
Закрытое акционерное общество «Атомэнергомонтаж»;4501103251;Генеральный директор Смольников Александр Геннадьевич;620062, Свердловская обл., г. Екатеринбург, пр. Ленина, д.97-А;;office@uralem.com, katerina1004@e1.ru;(343) 278-90-84
Общество с ограниченной ответственностью Производственное предприятие «Уралмонолит»;6670260887;Директор Малыгина Светлана Анатольевна;620075, Свердловская обл., г.Екатеринбург, ул. Луначарского, д. 80, оф. 41;;uralmonolit@epn.ru;(343) 350-41-87, 350-70-38
Красноуфимское муниципальное казенное учреждение «Служба единого заказчика»;6619007355;Директор Зимин Михаил Александрович;623300, Свердловская обл., г. Красноуфимск, ул. Ухтомского, 25;;sez-kruf@yandex.ru;(34394)5-11-00
Общество с ограниченной ответственностью «Виктория Инвест Строй»;6674369405;Директор Шварц Борис Эдуардович;620085, Свердловская обл., г.Екатеринбург, ул. Аптекарская, д. 45, литер А1;www.visural.ru;vis-06-06@mail.ru, sales@visural.ru;(343) 256-48-75, 253-25-75, 345-69-59
Общество с ограниченной ответственностью «Прогресс»;6671316229;Директор Соколов Роман Викторович;620146, Свердловская обл., г.Екатеринбург, ул. Шаумяна, д. 73, литер А, оф. 507;;02080@mail.ru;(343) 234-01-22
Общество с ограниченной ответственностью «Внешэкономсервис»;6671213914;Директор Суров Константин Геннадьевич;620014, Свердловская обл., г.Екатеринбург, ул. Шейнкмана, д. 24, к. 15;;Mary200786@mail.ru;(343) 350-15-18, 350-99-01
Общество с ограниченной ответственностью «УралЭнергоСтрой»;6670309388;Директор Ветров Виталий Алексеевич;620137, Свердловская обл., г. Екатеринбург, ул. Блюхера, д. 28, оф. 101;;info@neokril.ru;(343) 233-59-50
Общество с ограниченной ответственностью «Управляющая компания «Уральские фонды»;6670061271;Директор Архипов Дмитрий Владимирович;622007, Свердловская обл., г. Нижний Тагил, пр. Ленинградский, д. 20, оф. 1;urfond.ru;urfond1@mail.ru;(3435) 37-74-52
Общество с ограниченной ответственностью «Профстрой»;6673243142;Генеральный директор Рудаков Кирилл Андреевич;620137, Свердловская область, г. Екатеринбург, ул. Аппаратная, д. 5, литер В, оф. 202;;kiriyn81@mail.ru;(343) 216-58-98
Общество с ограниченной ответственностью «Строительная компания «Урал-Прогресс»;6674202928;Директор Кортуков Александр Николаевич;620010, г. Екатеринбург, ул. Зои Космодемьянской, 41-28;;ural-progress2006@mail.ru;(343) 287-13-93
Общество с ограниченной ответственностью «БазисУралСтрой»;6670344093;Директор Гладышев Сергей Сергеевич;620075, г. Екатеринбург, ул. Первомайская, д.15, оф. 15;astra-sk.ru;astra-stroy@astra-sk.ru;(343) 231-49-78
Общество с ограниченной ответственностью «Теплотехсервис»;6678004532;Директор Шабуров Андрей Петрович;620017, Свердловская область, г. Екатеринбург, ул. Артинская, д.12, корпус В;;7511@mail.ru, 7511@k66.ru, 7511@r66.ru, enteh@e1.r;(343) 352-00-77
Общество с ограниченной ответственностью «Монолит-Строй»;6670350971;Директор Анисимов Игорь Борисович;620078, Свердловская область, г. Екатеринбург, ул. Педагогическая, 5-А, оф. 10;;efes@efes.su;(343) 378-86-88
Общество с ограниченной ответственностью «Строительно - монтажное управление № 1»;6658402084;Директор Черемных Артём Александрович;620043, г. Екатеринбург, ул. Галилея, д. 1;;eu-no2011@yandex.ru;(343) 242-54-31
Акционерное общество «Ремонтно-строительный комплекс Урала»;6623083084;Генеральный директор Рощупкин Александр Владимирович;622018, Свердловская обл., г. Нижний Тагил, Восточное шоссе, д. 27;www.rsku.ru;AVRSKU@yandex.ru;(3435) 344-679
Общество с ограниченной ответственностью «МЭМ-Строй»;6658370594;Директор Грехов Виталий Александрович;620102, г. Екатеринбург, ул. Серафимы Дерябиной, д. 25, кв. 18;;memstroy@yandex.ru;(343) 220-73-03
Общество с ограниченной ответственностью «Компания Пумори-Строй»;6658406071;Директор Багров Дмитрий Владимирович;620107, Свердловская обл., г. Екатеринбург, ул. Готвальда, д. 21, корп. 2, оф. 3;;pumori-stroy@e1.ru, visp21@e1.ru;(343) 356-65-15
Общество с ограниченной ответственностью «Профтехстрой»;6674379435;Директор Садыков Максим Магасюмович;620089, Свердловская область, г. Екатеринбург, ул. Крестинского, д. 44, оф. 607;;pts@e-complex.ru;(343) 211-72-00
Общество с ограниченной ответственностью «Многопрофильная строительная компания - Градстрой»;6673198820;Директор Верук Станислав Вадимович;620057, Свердловская область, г. Екатеринбург, ул. Таганская, д. 79, оф. 105;;msk-01@mail.ru, msk-03@mail.ru;(343) 344-62-41
Общество с ограниченной ответственностью Строительная компания  «СпецСтрой»;6671385173;Директор Жуков Станислав Дмитриевич;620146, Свердловская область, г. Екатеринбург, ул. Академика Бардина, д. 48А, кв. 199;;oooskspecstroy@mail.ru;8-904-984-32-84
Общество с ограниченной ответственностью «Группа Феникс»;6670198251;Директор Хаиров Игорь Тельманович;620072, Свердловская область, г. Екатеринбург, Сиреневый бульвар, 4/4, оф. 210, 211;группафеникс.рф;phoenixgroup@r66.ru;(343) 356-53-56
Общество с ограниченной ответственностью «Компания Аэрис»;6678006956;Директор Балин Александр Геннадьевич;623074, Свердловская область, г. Березовский, ул. Энергостроителей, д. 6А, пом. 131;aeris.su;aeris@aeris.su;(343) 286-52-93, 286-52-94
Общество с ограниченной ответственностью «АстраИнвестСтрой»;6658374366;директор Управляющей компании Стробыкин Денис Сергеевич;620109, г. Екатеринбург, ул. Заводская, д. 45, корп. Д, оф. 405;astra-sk.ru;Secretar-sk@astra-sk.ru;(343) 242-44-62
Общество с ограниченной ответственностью «Стройоснова»;6658399378;Директор Васильев Кирилл Сергеевич;620014, г. Екатеринбург, ул. Юмашева, д. 9, оф. 3;со-екб.рф;story.osnova@mail.ru;(343) 253-19-04, 253-19-07
Общество с ограниченной ответственностью ЕКБ-Инвест-Строй;6670324040;Генеральный директор Федорович Сергей Сергеевич;620072, Свердловская область, г. Екатеринбург, ул. Сиреневый бульвар, д. 4, корп. 3, кв. 114;;mev@admiralsky.ru;(343) 311-70-30
Общество с ограниченной ответственностью «РОСТ-Профи»;6678011995;Генеральный директор Чирышев Сергей Алексеевич;623700, Свердловская обл., г. Берёзовский, ул. Коммуны, д. 86;www.poct.ru;balz@poct.ru;(343) 345-22-20
Общество с ограниченной ответственностью «СК «Ермак»;6658413199;Директор Гладышев Сергей Сергеевич;620102, г. Екатеринбург, ул. Серафимы Дерябиной, д. 24, оф. 726;;ask@astra-sk.ru;(343) 235-05-52
Общество с ограниченной ответственностью «ВекторСтрой»;6685012044;Директор Муравин Алексей Анатольевич;620102, г. Екатеринбург, ул. Малышева, д. 51, оф. 814;;;(343) 205-14-64
"Общество с ограниченной ответственностью ""Техноплюс""";6685009323;Директор Тишков Алексей Владимирович;620075, Свердловская область, г. Екатаринбург, ул. Красноармейская, д. 10, оф. 18-06;;huhareva.sks@mail.ru;(343) 379-57-10
Общество с ограниченной ответственностью «Строительная Компания «Галактика»;6685011298;Директор Золотов Евгений Михайлович;620026, Свердловская область, г. Екатеринбург, ул. Белинского, д. 78, пом. 4;;info@skgalaxy1.ru, skgalaktika@mail.ru;(343) 287-44-59
Общество с ограниченной ответственностью «Строительная Компания «Аранта »;6679021107;Генеральный директор Валеев Мансур Галимзянович, Директор Валеев Ринат Мансурович;620089, г. Екатеринбург, ул. Академика Шварца, д. 4, литер А;;arantaplus@mail.ru;(343) 381-51-25
Общество с ограниченной ответственностью «Производственно-строительная компания «Базис»;6671391064;Директор Фатеев Владимир Викторович;620146, Свердловская обл., г. Екатеринбург, ул. Фурманова, д. 123, кв. 32;;kakhaev@inbox.ru, bazis_stroy@bk.ru;(343) 240-52-25
Общество с ограниченной ответственностью «Партнёр.ру»;6674366940;Директор Бурков Сергей Юрьевич;620010, г. Екатеринбург, ул. Славянская, д. 51, кв. 86;;s.burkov@e1.ru;(343) 373-44-36
Общество с ограниченной ответственностью «Аксима»;6671403104;Директор Альтман Вадим Рафаэльевич;620146, г. Екатеринбург, ул. Московская, д. 212, корп. 3;;axima@inbox.ru;(343) 270-93-23
Общество с ограниченной ответственностью «Строительное управление «Север»;6658427000;Ликвидатор Белоус Татьяна Викторовна;620014, Свердловская область, г. Екатеринбург, ул. Бориса Ельцина, д.1/а, оф. 15.01;www.susever.ru;susever@bk.ru;(343) 270-22-31
Общество с ограниченной ответственностью «АстраСтройМонтаж»;6658427385;Директор Полицинский Владимир Николаевич;620109, г. Екатеринбург, ул. Заводская, д. 45 Д, оф. 105;;ShagapEV@astra-sk.ru, PolitsinskyVN@astra-sk.ru;(343) 205-13-44
Общество с ограниченной ответственностью «Алькозар»;6670268861;Директор Капитанов Владимир Александрович;620010, г. Екатеринбург, ул. Косарева, д. 28А;;alkozar@list.ru;(343) 220-75-64
Общество с ограниченной ответственностью «Эко-Синтез Урал»;6659216034;Генеральный директор Зырянов Дмитрий Леонидович;620027, г. Екатеринбург, пер. Красный, д.5/1-118;;eco-sintez@bk.ru;(343) 200-28-68
"Общество с ограниченной ответственностью Строительная компания ""ХЭДЭКС""";6685024089;Генеральный директор Попов Виталий Андреевич;620026, г. Екатеринбург, ул. Белинского, д. 85, оф. 24а;www.headex.ru;kodanevauv@headex.ru;(343) 344-00-03
Общество с ограниченной ответственностью «ПрофСтройМонтаж»;6671418213;Директор Бачинин Игорь Михайлович, Директор Давыдов Денис Сергеевич;620144, г. Екатеринбург, ул. Народной Воли, д. 39, офис 208;;secretar-ats@astra-sk.ru;(343) 242-44-62
Общество с ограниченной ответственностью Рубикон-Финанс;6679010257;Директор Сахарчук Андрей Дмитриевич;620076, Россия, Свердловская обл., г. Екатеринбург, ул. Щербакова, д. 20, офис 2;;rubikon.finans@gmail.com;(343) 286-55-77
Общество с ограниченной ответственностью «Стройоснова. Монолит»;6658436340;Директор Васильев Кирилл Сергеевич;620014, г. Екатеринбург, ул. Юмашева, д. 9, оф. 3;со-екб.рф;stroy.osnova@mail.ru;(343) 253-19-04, 253-19-07
Общество с ограниченной ответственностью «ИНСТРОЙ»;6685025484;Директор Устинова Светлана Валерьевна;620014, Свердловская обл., г. Екатеринбург, ул. Радищева, д. 4, оф. 610;;dom-vest@mail.ru;(343) 278-49-30
Общество с ограниченной ответственностью ПКФ «Метпром - Урал»;6673218065;Директор Тарасов Евгений Анатольевич;620088, г. Екатеринбург, ул. 40-летия Октября, д. 38, кв. 36;метпромурал.рф;9617777961@mail.ru, urist-karimova@mail.ru;(343) 278-75-78
Общество с ограниченной ответственностью «Уралэнергостройкомплекс»;6679001661;Директор Круглов Александр Юрьевич;620073, г. Екатеринбург, ул. Крестинского, д. 44, оф. 807;;info@e-complex.ru;(343) 211-71-17
Общество с ограниченной ответственностью СК «Сталкер»;6625061417;Директор Брагин Андрей Борисович;620075, Свердловская область, г. Екатеринбург, ул. Розы Люксембург, д. 22, оф. 608;;ooo-stalker2@yandex.ru;(3439) 66-40-90
Общество с ограниченной ответственностью «Инвестиционная компания «РЭД»;6658221955;Директор Семериков Михаил Александрович;620014, г. Екатеринбург, ул. Бориса Ельцина, д. 1а, оф. 3.04;red-group.ru;ic@ic.red-group.ru;(343) 379-04-54
Общество с ограниченной ответственностью «Спутник»;6670416679;Директор Тюрин Евгений Валерьевич;620075, г. Екатеринбург, ул. Мамина-Сибиряка, д. 101, оф. 727;;Secretar-ASM@astra-sk.ru;(343) 351-10-48
Общество с ограниченной ответственностью «Протей»;6658452007;Директор Долгов Максим Витальевич;620109, Екатеринбург, ул. Заводская, д. 45Д, оф. 212;;secretar-protey@astra-sk.ru;(343) 242-44-62
Общество с ограниченной ответственностью «СТРОЙ ГРУПП»;6670412530;Генеральный директор Чичинадзе Станислав Геннадьевич;620078, Екатеринбург, ул. Коминтерна, д. 16, лит. А, пом. 41;;montag@stroygroupp.ru;(343) 212-17-60
Общество с ограниченной ответственностью «Гром»;6629016077;Директор Бронников Юрий Борисович;624130, Свердловская область, Новоуральск, проезд Стройиндустрии, 4;;ooogrom@list.ru;(34370) 2-49-16
Общество с ограниченной ответственностью «Высотка»;6658428910;Директор Пучков Андрей Сергеевич;620109, Свердловская область, Екатеринбург, ул. Крауля, д. 9а, оф. 214;высотка.рф;ern@visotka.org;(343) 278-59-13
Общество с ограниченной ответственностью «ЛИДЕР»;6658400930;Директор Винокуров Валерий Владимирович;620077, Свердловская область, Екатеринбург, ул. Маршала Жукова, д. 10, кв. 206;ooo-leader.ru;ooo-leader@mail.ru;(343) 240-57-21, 240-57-33
Общество с ограниченной ответственностью «Строительное монтажное управление №1 «Урал»;6671441780;Директор Полякова Юлия Юрьевна;620144, Екатеринбург, ул. Николая Островского, д. 5, лит. А, пом. 12;;smu-1.polyakova@mail.ru;(343) 251-53-93
Общество с ограниченной ответственностью «СМУ Мастер»;6671415685;Директор Матвеева Лариса Олеговна;620144, Екатеринбург, ул. Народной Воли, д. 19а, лит. А, оф. 133;www.smu-master.ru;smu-master@mail.ru;(343) 253-73-03
Общество с ограниченной ответственностью «КЕЙ РУС.Строительство»;6658452053;Директор Путилов Владимир Геннадьевич;620102, Свердловская обл., г. Екатеринбург, ул. Белореченская, д. 1А, кв.16;www.keirus.ru,   кейрус.рф;ugs_1@mail.ru;(343) 206-90-90
Общество с ограниченной ответственностью «Климат-Строй»;6670428716;Директор Шумков Сергей Александрович;620078, Екатеринбург, ул. Малышева, д. 122, пом. 160;www.1clim.ru;shsa@1clim.ru, hr@1clim.ru;(343) 385-25-25
Общество с ограниченной ответственностью «Монолит Строй»;6671003191;Директор Щапина Людмила Валерьевна;620014, г. Екатеринбург, ул. Шейнкмана, д. 55, оф. 76,77;;monolitstroy.sk@yandex.ru;8-950-633-71-51
Муниципальное казенное учреждение «Управление капитального строительства города Екатеринбурга»;6671469539;Директор Кагилев Владимир Григорьевич;620144, г. Екатеринбург, ул. Шейнкмана, 110А;;mku@uks.e-burg.ru;(343) 203-12-30
Общество с ограниченной ответственностью «Дорожная ремонтно-строительная компания»;6686060851;Директор Раков Илья Олегович;620041, Свердловская область, Екатеринбург, ул. Кислородная, д. 8, оф. 401;;nw.ra@yandex.ru;(343) 372-23-33
Общество с ограниченной ответственностью «ПрофСтройМонолит»;6670317075;Директор Давыдов Денис Сергеевич;620075, г. Екатеринбург, ул. Мамина Сибиряка, д. 101, оф. 1243;;davydovos@psm-ekb.ru;(343) 351-10-47
"Общество с ограниченной ответственностью СК ""МегаСтрой""";6685034256;Генеральный директор Ведерникова Ольга Витальевна;620089, Свердловская область, Екатеринбург, ул. Машинная, д. 42, а, оф. 15;;sk.mega-stroy@mail.ru;(343) 270-64-28
Общество с ограниченной ответственностью «АРК Девелопмент»;6671456804;Генеральный директор Попов Никита Владимирович;620014, г. Екатеринбург, ул. Радищева, д. 33;;mail@arkdom.ru;(343) 287-77-44
Общество с ограниченной ответственностью «МСС»;6671038476;Генеральный директор Вострецов Алексей Леонидович;620142, Свердловская область, г. Екатеринбург, ул. 8 Марта, д. 49, оф. 403;;mss-ural@mail.ru;(343) 286-61-74
Общество с ограниченной ответственностью «Аквастрой»;6686022052;Директор Пахтин Андрей Васильевич;620016, Свердловская область, г. Екатеринбург, ул. Мостовая, д. 65, оф. 10;;pakhtin_andrei@mail.ru;(343)389-24-10
